date,U2,Rn,Pa,q,Tair,PET
1981-01-31,1.26397078895939,-48.479507446289,94.34448828125,0.000671298010274768,-18.929125213623,-0.144219978601345
1981-02-01,1.10988857608642,-36.537525177002,94.601818359375,0.000685608931235038,-19.040911102295,-0.0948897672031482
1981-02-02,1.46721260942764,-48.412044525147,94.946056640625,0.000727107282727957,-18.022451782227,-0.144537668032836
1981-02-03,1.77856810710642,-33.653663635254,94.413224609375,0.000791977246990427,-17.283197784424,-0.0559907634000315
1981-02-04,1.34949378232018,-43.231872558594,95.359125,0.000838956737425178,-15.971434020996,-0.119231244144546
1981-02-05,1.7260074675902,-51.198444366455,95.86700390625,0.000663229657220654,-18.252119445801,-0.118832668884989
1981-02-06,1.77553594409062,-36.984924316406,94.66067578125,0.000771341976360418,-16.878298187256,-0.0490159478093291
1981-02-07,1.65761511785184,-41.811935424804,94.409576171875,0.000853803561767563,-16.188944244385,-0.108426734501327
1981-02-08,2.05785232807369,-40.361125946045,94.08954296875,0.000867188500706106,-16.156855010986,-0.086331481505784
1981-02-09,2.60109074680969,-47.076431274414,93.779583984375,0.000785543539677747,-16.440771484375,-0.0579897354020287
1981-02-10,0.737473158012302,-42.499481201172,93.162732421875,0.000720147756510414,-17.540090942383,-0.125835425980396
1981-02-11,1.03959354370452,-40.268310546875,93.35676953125,0.000645008272840641,-18.902712249756,-0.0927522455585078
1981-02-12,1.02342173112108,-39.894996643066,94.07191015625,0.000536539009772241,-20.372679138184,-0.0696708143670764
1981-02-13,0.937563712794892,-32.66616821289,94.528423828125,0.000551541408640333,-21.011881256103,-0.0586639913519359
1981-02-14,1.29141268159161,-29.144298553467,94.934107421875,0.000576722348341718,-20.897001647949,-0.0410773850149308
1981-02-15,1.01545916980484,-37.6789894104,95.410712890625,0.000537705913302489,-20.837686920166,-0.0704347901660968
1981-02-16,0.693990723614983,-38.490970611573,95.423248046875,0.000508722994709387,-20.852812194824,-0.0738560859010579
1981-02-17,1.16305479336436,-31.994606018067,95.285626953125,0.000485837073938455,-21.22495880127,-0.0182146759313331
1981-02-18,1.16566396089694,-35.278430938721,95.328046875,0.000448218190285843,-21.754831695557,-0.0246845935670208
1981-02-19,1.53719788674617,-38.09797668457,95.00512890625,0.000380146499082912,-23.231619262695,-0.0125820233509873
1981-02-20,1.1923047487973,-37.657875061035,94.433091796875,0.000331157789332792,-24.033785247803,-0.0121334470879979
1981-02-21,0.196543998598548,-30.313571929932,94.225060546875,0.000429544277722016,-23.370905303955,-0.0569964868168173
1981-02-22,1.30408208383372,-37.131843566895,94.836626953125,0.000377081181795802,-24.045156860352,-0.0320736087476337
1981-02-23,1.45480198494861,-37.482971191406,95.316771484375,0.000284712281427346,-26.454500579834,-0.0151450408225968
1981-02-24,2.30211930785064,-31.187492370605,95.3484453125,0.000256378345511621,-26.525579833984,0.0527503743577237
1981-02-25,1.75400314610523,-30.651332855224,95.08980078125,0.000272809793386841,-25.714346313477,0.040128500434666
1981-02-26,1.12866915573123,-25.704193115235,94.75981640625,0.00038635429518763,-23.183195495605,0.0190119152868955
1981-02-27,1.39879256281369,-24.961727142334,94.81251171875,0.000504798066685908,-20.809843444824,0.0268493024721204
1981-02-28,1.45588759211148,-29.355941772461,94.852771484375,0.00060166884213686,-19.190458679199,-0.000293805593312768
1981-03-01,0.975025623570284,-22.185436248779,94.675890625,0.00074801963637583,-17.524759674072,-0.0060082256749551
1981-03-02,0.941472334848744,-19.445121765137,94.676607421875,0.000835204875329509,-16.59856262207,-0.00163655528811371
1981-03-03,0.541474179958124,-22.985446929932,94.397998046875,0.000829579308629036,-16.812368774414,-0.0445476342420516
1981-03-04,1.55527376904518,-33.196109771729,94.668439453125,0.00056002258497756,-19.58376159668,-0.00336241989398547
1981-03-05,1.37518315544241,-29.269123077393,94.397626953125,0.000488105695694685,-20.748415374756,0.0166212250226582
1981-03-06,1.43832972405224,-28.347385406495,94.463501953125,0.000474348897114396,-20.99880065918,0.0252103627008757
1981-03-07,0.300202530889979,-22.023315429688,94.796666015625,0.000500747002661228,-20.352754974365,0.000812399503631614
1981-03-08,1.08717246506098,-17.176933288574,94.853130859375,0.000594265657127835,-19.559999847412,0.0404619130684883
1981-03-09,1.28713164938634,-12.104560852051,94.661728515625,0.000721227785106748,-17.423052215576,0.0872449951565798
1981-03-10,1.4351655244793,15.44104385376,94.291083984375,0.00116831394552719,-13.461370849609,0.255090329906828
1981-03-11,1.28097243328614,9.475673675537,94.4625,0.00144401448778808,-10.772718811035,0.24136841809795
1981-03-12,1.18338614826533,-1.56125640869203,95.136748046875,0.00148922830703668,-9.92189636230495,0.167008352878738
1981-03-13,0.883585029191632,-5.88565826415999,95.5140078125,0.00140716094756499,-10.824446105957,0.0916083459612652
1981-03-14,1.07327091119799,-7.68200683593801,95.33291015625,0.00144682952668518,-9.99667968749998,0.117141399121481
1981-03-15,1.41163596331592,6.05757141113298,94.561796875,0.00179372431011871,-6.86928405761699,0.349524440392689
1981-03-16,1.55018981317933,9.12002563476602,93.7088203125,0.00254685682011768,-3.67328491210895,0.358662565982104
1981-03-17,3.24687248699388,-8.00562286376993,94.322734375,0.00170418483321555,-7.66111602783195,0.329877920351588
1981-03-18,1.36665274125039,-17.377941131592,94.943078125,0.000926708846236579,-13.310415649414,0.129529355625503
1981-03-19,1.8227447219492,7.29447937011798,94.447521484375,0.00120240921387449,-10.838102722168,0.380671759629233
1981-03-20,0.625770389897806,6.97675323486396,94.28341796875,0.00152464892016724,-9.00957336425796,0.257854590375096
1981-03-21,1.01328876991719,-6.86503219604504,94.80476171875,0.00109917722875252,-11.248937988281,0.207811554050869
1981-03-22,0.580405387767171,-7.90306854248001,95.2281015625,0.000879315921338275,-12.614126586914,0.184308816395939
1981-03-23,1.17414173118943,6.75657653808599,95.5061953125,0.00124339107424021,-11.531652832031,0.250427626096857
1981-03-24,1.47234961954292,-7.36988449096606,95.8645859375,0.00100350147113204,-12.611654663086,0.209950027363042
1981-03-25,1.38405457270348,-3.98165893554696,95.056775390625,0.000887937159859575,-13.594557189941,0.238745382156636
1981-03-26,0.591046948918472,3.04900360107405,94.46337109375,0.000948344299104065,-12.829328918457,0.238986433819631
1981-03-27,0.914749900203849,9.40522384643498,94.76977734375,0.00116131556569599,-10.578649902344,0.353197915022596
1981-03-28,1.39426258476538,7.110210418701,95.111388671875,0.00145600354881026,-8.73972167968697,0.36549566427917
1981-03-29,1.72754343814132,6.48532867431703,95.16994140625,0.00138589047128335,-8.642927551269,0.434765797647941
1981-03-30,1.32129764264138,41.275493621827,95.178033203125,0.00159133868874051,-6.28351440429697,0.866865201674692
1981-03-31,1.4870419010374,47.318199157714,94.8659375,0.00243599212262779,-2.92484893798797,0.958154395961364
1981-04-01,1.64467021618136,65.758056640625,94.0201484375,0.00290909444447607,-0.0731948852539972,1.42457274241272
1981-04-02,0.684409790510872,77.07294845581,93.589291015625,0.00304224010324106,1.69541320800801,1.64705047545146
1981-04-03,0.908370498712312,44.356540679931,92.998962890625,0.00328690139576793,0.638558959961017,0.98605220156686
1981-04-04,0.991238845359458,28.089630126953,93.148236328125,0.00232534846873023,-2.46885528564496,0.762321314254961
1981-04-05,0.677599760171525,68.208473205566,93.980908203125,0.00174401764525101,-4.881315612793,1.18067724899338
1981-04-06,0.948642115640697,73.231330871582,94.43767578125,0.00175119302002713,-4.077833557129,1.361831339113
1981-04-07,0.839952102603821,69.0675239562989,94.5858671875,0.00309240439673886,0.785211181641046,1.40438556525105
1981-04-08,1.04491909741944,72.043529510498,95.18940625,0.00290909130126238,0.705834960938034,1.52105847047118
1981-04-09,1.24729994275894,93.154659271241,95.300470703125,0.00179395519080572,-1.95587005615198,1.91183788111515
1981-04-10,1.69506255850053,88.848098754883,95.17987109375,0.00141823245212436,-4.808096313477,1.72660534355687
1981-04-11,0.937414378317755,106.219482421875,94.74311328125,0.0018468851048965,-2.25158538818397,1.96834679896475
1981-04-12,0.839114090571097,103.684188842773,94.0555390625,0.00214637612225488,-2.454313659668,1.79389185729557
1981-04-13,0.884272223683643,101.916904449463,94.40609765625,0.00128932029474527,-3.98459472656197,1.88601399055951
1981-04-14,1.16510807214577,92.9061470031741,94.525201171875,0.0016990750154946,0.409280395508006,2.25772393215951
1981-04-15,0.952684593247875,94.246673583984,94.4080625,0.00214400264667347,4.14546356201203,2.57988353040801
1981-04-16,1.77731892468903,88.345569610595,94.5332109375,0.0021455297828652,6.75982055664105,3.19554976748557
1981-04-17,1.18719783540872,96.750339508056,95.24324609375,0.00230998749611899,6.46124420166001,2.98847836093853
1981-04-18,0.940795015189497,100.623962402344,95.32107421875,0.00229256926104426,7.08734283447302,3.05164277233561
1981-04-19,1.47932654692853,104.437900543213,94.1969296875,0.00360195658868179,7.42903289794901,2.99101907971065
1981-04-20,1.08524419244686,111.85090637207,93.049560546875,0.00452943873824552,8.28324279785204,2.90656939966754
1981-04-21,0.674269008982934,116.966064453125,93.075509765625,0.0043644942343235,7.52708587646504,2.81662422395719
1981-04-22,2.42395570659664,114.309692382813,92.783251953125,0.00398503436008468,7.113610839844,3.27209337613391
1981-04-23,4.31519079802847,51.9616012573241,93.61890234375,0.00231281280866824,-1.240431213379,1.78850135595163
1981-04-24,0.768429029607381,105.034988403321,93.7764609375,0.0024728900170885,1.82596740722704,2.28298500644173
1981-04-25,0.913292547563841,37.793807983398,93.706123046875,0.00404610531404614,1.42599639892603,0.724259870515095
1981-04-26,1.04366999323883,141.590358734131,94.486365234375,0.00359737116377801,5.48122558593803,3.18716848453864
1981-04-27,1.13763052947312,125.4372215271,94.39223046875,0.00399111415026709,6.82237396240203,3.04626954584243
1981-04-28,0.416323094445495,159.71012878418,93.575115234375,0.00401980243623257,6.04967651367201,3.36702512245696
1981-04-29,0.846464025216459,32.837779998779,93.927955078125,0.00265307677909732,-1.88159027099596,0.74219895963885
1981-04-30,0.634415971864852,104.458198547364,94.610099609375,0.00165571036632173,-0.565893554686966,2.15942956619874
1981-05-01,1.15639708724159,71.419738769531,94.61619921875,0.00226188986562192,-1.65479888915996,1.46679230179271
1981-05-02,3.22487617376816,91.530643463135,93.49091796875,0.00249772862298414,-1.13404693603496,2.05777057625858
1981-05-03,2.47717516742962,45.357730865478,92.722498046875,0.00253778899786994,-1.45301666259797,1.23990424379676
1981-05-04,0.273119545102739,124.5791015625,92.899724609375,0.00280028919223696,2.229280090332,2.45454075386198
1981-05-05,1.00049209968595,115.058044433594,92.7984296875,0.00520053005311638,8.01313934326203,2.72365338661281
1981-05-06,1.19392115582886,121.661033630372,92.959375,0.00596631004009396,8.67376098632803,2.78855721728118
1981-05-07,0.456625843463956,145.935676574707,92.791345703125,0.00490335677750409,7.67228088378903,3.21559913679467
1981-05-08,2.44807150791212,158.081699371338,93.50523046875,0.00239696932840161,2.22033843994103,3.65248489707099
1981-05-09,2.04791999341114,167.084552764893,94.2926328125,0.00191562125110067,-1.29089202880897,3.16470314132489
1981-05-10,1.39355604074326,142.011089324951,95.088591796875,0.00217919901479036,0.158555603027025,2.80458969753699
1981-05-11,1.66531377152575,142.802898406982,94.485302734375,0.00257932464592159,4.34929809570303,3.5178755833601
1981-05-12,1.05857586935053,133.036338806152,93.855060546875,0.00442537560593337,5.74480590820303,2.85184284008029
1981-05-13,0.892345598047668,106.333614349365,94.297294921875,0.00398861517896876,3.59919891357401,2.12438595502339
1981-05-14,1.22309957155437,156.540878295898,94.62379296875,0.00402021536137909,7.71111450195303,3.79675666007694
1981-05-15,0.634882257620707,142.381050109863,95.193037109375,0.00329477794002742,10.600213623047,4.0042471379508
1981-05-16,0.559558698676128,155.484634399414,95.26519921875,0.00312835385557264,14.435510253906,4.88660369856527
1981-05-17,0.765109580875461,157.240211486816,95.039404296875,0.00347844540374354,18.271379089356,5.60597994514585
1981-05-18,0.696692031302035,149.17081451416,95.016984375,0.00329247466288507,21.047334289551,5.81099184756912
1981-05-19,1.58750345558686,146.317161560059,94.339146484375,0.0039472138741985,23.127961730957,6.68776425299221
1981-05-20,0.897849088700145,122.568870544434,93.813041015625,0.00412892282474786,21.647859191895,5.25458738201103
1981-05-21,1.3720983899188,132.88709640503,94.453677734375,0.00261414627311751,10.808015441895,4.39178569875314
1981-05-22,0.564399159441252,166.605052947998,94.253771484375,0.00267407257342711,13.79034576416,5.12843561533653
1981-05-23,1.13084747418323,103.151515960693,94.079859375,0.00434131314978004,9.41586456298802,2.97724871298418
1981-05-24,0.638681676066344,166.455200195313,93.98583984375,0.00346708187134936,14.088822937012,5.06586246505338
1981-05-25,2.42980109666961,148.251251220703,93.654072265625,0.00302054634084925,16.412110900879,6.32366085605794
1981-05-26,1.43864590485978,109.59644317627,93.897263671875,0.00669131043832749,10.712991333008,2.75803605300828
1981-05-27,1.44925087628533,93.03662109375,94.302380859375,0.00587070907931775,8.69326171875002,2.27130297935356
1981-05-28,0.888205659316778,176.118507385254,94.689216796875,0.00550626718904823,11.71986541748,4.48987857437376
1981-05-29,0.505543883808296,185.337669372559,94.831994140625,0.00559023697860539,14.299607849121,5.03059048121384
1981-05-30,1.15529229404226,175.515922546386,94.68751171875,0.00541404855903238,18.766175842285,6.01329140098343
1981-05-31,1.03698146890324,162.389549255371,94.307755859375,0.00489733263384551,22.292718505859,6.34200543073192
1981-06-01,1.27227210898313,190.158088684082,93.599275390625,0.00746154156513512,22.412103271484,6.78765011195437
1981-06-02,1.57630927588366,137.238876342773,93.496748046875,0.00843922013882548,12.8117462158201,3.32614442357201
1981-06-03,2.15506121454645,159.072662353515,93.987439453125,0.0037622275413014,8.87603149414105,4.49233154038707
1981-06-04,0.227354893801358,205.476242065429,93.633220703125,0.00489501800620928,12.030122375488,5.0884082774669
1981-06-05,1.06780752186839,117.919494628906,93.5527890625,0.00660962343681604,9.49621734619103,2.66477906085183
1981-06-06,0.371566242951469,76.246192932129,94.0479921875,0.00699457596056163,9.39093933105499,1.65901711717051
1981-06-07,0.87038765448796,112.085960388183,94.467693359375,0.00796252605505288,11.50576171875,2.54397353659367
1981-06-08,0.230427802903939,158.209213256836,94.796552734375,0.00812558096367866,15.095109558105,4.04214449526107
1981-06-09,0.291435159685207,179.77880859375,94.840912109375,0.0080557024339214,17.531304931641,4.99458630703188
1981-06-10,0.643826888939975,203.002784729004,94.483890625,0.00858401879668236,19.439874267578,5.97250696144565
1981-06-11,1.02206037441237,198.636222839356,94.041302734375,0.00893063540570438,20.772035217285,6.2544661087418
1981-06-12,0.558921133061804,153.851676940918,93.800919921875,0.0105642336420715,18.756509399414,4.31562104378558
1981-06-13,0.565434857143393,203.770690917969,93.672328125,0.00813981692772359,19.894235229492,6.13523631748475
1981-06-14,0.930128619812761,182.266990661621,93.474244140625,0.00883169285953045,20.319505310059,5.74335480830461
1981-06-15,1.17589205390112,131.296661376954,92.9063046875,0.00996178854256868,17.176934814453,3.74590694349817
1981-06-16,0.976527578095133,125.22029876709,93.373216796875,0.00660761038307101,14.075257873535,3.65965545523389
1981-06-17,0.721110124293581,139.620635986328,93.7061953125,0.00734263577032834,16.303300476074,4.14202359841562
1981-06-18,0.535898534724073,141.055847167968,93.486638671875,0.00840056291781366,13.803186035156,3.4795207537462
1981-06-19,1.30070637835964,149.235221862793,93.574408203125,0.00640755973290652,10.564553833008,3.5963940924484
1981-06-20,0.888718192984969,152.527236938476,93.723443359375,0.00648520502727479,12.505464172363,3.94758062521515
1981-06-21,0.567037544850737,160.928840637207,93.415380859375,0.00734700926113874,13.07420501709,3.98537206676162
1981-06-22,1.04513839922545,77.340774536133,93.038451171875,0.00818746245931834,10.998574829102,1.73314681763795
1981-06-23,1.14800828028528,77.423706054687,93.23735546875,0.00755429768469185,9.81599578857401,1.68484749547125
1981-06-24,0.878279923784557,87.551315307617,93.392087890625,0.00734499772079289,10.052812194824,1.96152616158701
1981-06-25,0.621227349902429,74.637100219727,93.509435546875,0.00731371622532606,10.123475646973,1.69863468187393
1981-06-26,0.339284128702121,148.789611816406,93.451916015625,0.0069567181635648,12.699594116211,3.6797294053343
1981-06-27,0.579626225424884,157.06460571289,93.383033203125,0.0079206625232473,14.321649169922,4.02972130340486
1981-06-28,0.830477187287447,135.652755737305,93.6788828125,0.00912391790188849,14.304376220703,3.3507846547462
1981-06-29,1.12428919779862,163.650543212891,94.087421875,0.00894890585914254,15.311128234863,4.260833644671
1981-06-30,1.26629846839021,184.597282409668,94.49460546875,0.00926448008976877,16.895181274414,5.05125697289614
1981-07-01,1.5334389727955,193.642738342286,94.421193359375,0.0100951171480119,19.634561157227,5.82520721247046
1981-07-02,1.55470636526799,160.541458129883,94.004802734375,0.00999964447692037,19.613275146484,5.0522438256488
1981-07-03,0.387402161363478,103.114089965821,94.003068359375,0.011687547666952,17.900788879395,2.73531927892708
1981-07-04,0.670483641123888,196.391983032227,93.92696484375,0.012106204405427,20.5348907470701,5.49189786299499
1981-07-05,0.491091024144522,174.246963500976,93.761,0.0119275874458253,22.189096069336,5.24590062936558
1981-07-06,1.48470243568584,177.721992492675,93.610791015625,0.012291552266106,21.033319091797,5.32354369126051
1981-07-07,0.962379589096317,73.127464294433,93.552642578125,0.011229942785576,16.216966247559,1.89092035689714
1981-07-08,0.942493847196349,138.331382751465,93.809845703125,0.0100443649571389,16.116021728516,3.60021883963052
1981-07-09,0.760613911431446,177.30443572998,93.70990625,0.00966485263779759,19.823266601563,5.30533427275376
1981-07-10,0.829220033169186,194.273864746093,93.36444140625,0.00976539263501763,20.869454956055,5.95516925136557
1981-07-11,0.814260655474149,187.379974365234,93.567150390625,0.00945787969976664,20.210794067383,5.68990622109008
1981-07-12,0.81932510801711,205.770271301269,93.4623515625,0.00963030429556966,21.195901489258,6.32615664395282
1981-07-13,0.771861764854094,131.782920837402,93.042689453125,0.0104971458204091,18.653077697754,3.84929901576558
1981-07-14,1.01020463157765,152.698188781738,92.967365234375,0.00859288487117738,16.599824523926,4.36624660295137
1981-07-15,0.394566855040141,187.098594665527,93.5021484375,0.00634682062081993,16.623292541504,5.34104059020675
1981-07-16,0.680590069813441,187.322082519532,93.67491015625,0.00888058659620583,20.496492004395,5.78075424609394
1981-07-17,0.676290514827089,124.239875793457,93.76064453125,0.00964701152406633,19.810395812988,3.97222151639462
1981-07-18,0.178860845448182,88.761962890625,93.585876953125,0.0124004036188126,17.714639282227,2.24969367594514
1981-07-19,0.343117028177444,102.570053100586,94.08596875,0.0113336909562349,18.197023010254,2.81661006909771
1981-07-20,0.171542109632367,194.992515563965,94.404498046875,0.00952028250321746,22.593827819824,6.00961274252568
1981-07-21,1.43478484058924,173.390815734863,93.977380859375,0.00992891914211214,21.626977539063,5.80292601961008
1981-07-22,0.754290438018168,118.544700622559,93.141646484375,0.0130219990387559,20.371484375,3.42132928031199
1981-07-23,1.03887261528226,147.896820068359,93.23101953125,0.0125171423424035,19.441377258301,4.08728605510879
1981-07-24,0.692374215414957,146.721733093262,93.489884765625,0.0119689300190657,19.461885070801,4.08841542711717
1981-07-25,0.179317845616589,147.5570602417,93.766833984375,0.0116716581396759,20.588693237305,4.22849244738764
1981-07-26,1.61733307705996,145.667999267578,93.233630859375,0.0137077828403562,22.011079406738,4.51212066482954
1981-07-27,1.73645173083187,173.033714294434,93.272181640625,0.00869494397193193,19.695230102539,5.75873441765036
1981-07-28,0.359735845903942,191.184768676758,93.956634765625,0.00912165222689509,19.553224182129,5.52231283501039
1981-07-29,0.424412686074692,153.283889770508,94.266791015625,0.010569310747087,18.263627624512,4.16504909642454
1981-07-30,0.693250461901932,167.771408081055,94.036,0.0100788525305688,19.027024841309,4.81475086108908
1981-07-31,0.483969772677287,130.031608581543,93.851275390625,0.00997502100653946,17.770837402344,3.64355454382999
1981-08-01,0.696354148558608,180.970069885254,94.13444921875,0.00840286235325038,18.253991699219,5.26586922672913
1981-08-02,1.18945149244683,126.995063781738,94.473126953125,0.00744684983510524,13.683465576172,3.46044084582732
1981-08-03,1.3386584792727,168.415840148926,94.669958984375,0.00512558280024678,11.398858642578,4.50458944416447
1981-08-04,0.511680828757797,169.001930236816,94.1207890625,0.00605071766767651,16.318421936035,4.96037702047787
1981-08-05,0.176647239537139,158.112518310547,93.912548828125,0.00804888526909053,16.833390808106,4.35024164373263
1981-08-06,1.32624980799668,141.782028198242,93.943494140625,0.0077708384487778,16.144258117676,4.27130868136474
1981-08-07,1.62490723084135,129.984161376953,93.72674609375,0.00760503171477467,12.842858886719,3.41382682592687
1981-08-08,0.670495945237661,72.375274658203,93.647095703125,0.00887134880758822,12.570855712891,1.70440105380227
1981-08-09,0.605148996049525,79.505767822266,93.977765625,0.00943416496738791,13.493737792969,1.88143761918092
1981-08-10,0.603116771053409,134.563484191895,94.290296875,0.00956988846883178,16.4821945190431,3.60249913241689
1981-08-11,0.845746634325388,68.90259552002,94.132083984375,0.0100895694922656,14.874589538574,1.76332884854306
1981-08-12,0.917974863808942,52.353607177735,94.162251953125,0.01053183269687,14.428598022461,1.22717337262643
1981-08-13,0.59932948572162,76.614807128906,94.294140625,0.0107558681629598,16.0482421875,1.98186861425059
1981-08-14,1.34566723179012,118.118644714355,94.0283984375,0.0105607104487717,17.761834716797,3.43336324520702
1981-08-15,0.852053460760696,103.055671691894,93.86471484375,0.0112835743930191,16.446015930176,2.59458817486164
1981-08-16,0.759159998568753,88.265472412109,93.809505859375,0.0108056541066617,16.446916198731,2.33851870838353
1981-08-17,0.766378235640477,80.405632019043,93.765998046875,0.0106588185299188,15.245530700684,1.97514240108018
1981-08-18,0.526029292655136,118.115142822266,93.8392265625,0.00958637148141861,17.115647888184,3.32487738754608
1981-08-19,1.38542013477502,109.763328552246,93.781474609375,0.0084999930113554,14.233438110352,2.99238209932344
1981-08-20,1.35668856159829,55.167694091797,93.77353515625,0.00739278248511255,9.52874145507803,1.23287449769658
1981-08-21,0.970821966086756,51.740783691406,93.824822265625,0.00866099866107106,11.669129943848,1.18025855496884
1981-08-22,0.707050385338057,66.569190979004,93.756017578125,0.008444644510746,12.717340087891,1.69454641062027
1981-08-23,0.253730821149704,86.849983215332,93.58884375,0.00818290817551315,13.555947875977,2.24738043939557
1981-08-24,1.03229273982742,138.967323303223,92.817908203125,0.00658028549514711,12.553178405762,3.70589327701479
1981-08-25,1.26158293019625,34.540412902832,92.64594921875,0.00755658757407218,10.700166320801,0.995971065475221
1981-08-26,1.29560409648697,135.843322753906,92.787556640625,0.00761491130106151,15.329843139648,4.02202468702387
1981-08-27,0.968151526900271,95.628776550293,93.39547265625,0.00508495606482029,8.84635314941403,2.50382963010062
1981-08-28,1.82112501573195,122.004302978516,93.382177734375,0.00494661019183695,9.60777435302703,3.41784617309915
1981-08-29,0.374227856659245,8.21672439575195,92.957244140625,0.00573105970397592,7.06578216552703,0.370119435200561
1981-08-30,1.35452691087851,137.700374603272,93.348302734375,0.00454608781728894,8.742517089844,3.54903561138168
1981-08-31,1.24707806913031,48.040145874023,94.3123046875,0.0066695244750008,9.77656707763703,1.32154756984117
1981-09-01,1.12248721737592,86.430053710937,94.806109375,0.00642285728827119,11.539170837402,2.43239655363916
1981-09-02,0.706498298890268,124.479705810547,94.509302734375,0.00582108076196164,12.137246704102,3.36930676506809
1981-09-03,1.08909027417309,61.474277496338,94.203732421875,0.00560510240029544,8.67717132568401,1.68590177167627
1981-09-04,0.99088776267997,115.45304107666,94.132244140625,0.00474071537610143,8.694856262207,2.94350208172343
1981-09-05,1.12287593032458,110.753273010254,94.243658203125,0.00462008372414857,9.28486785888703,3.02131615063511
1981-09-06,1.72059876785318,106.093734741211,94.7227890625,0.00447806168813258,7.38608703613301,2.76969192623628
1981-09-07,1.40392316398956,103.329444885254,95.1594375,0.00431940553244203,7.026170349121,2.62474843781791
1981-09-08,1.09596122471872,85.032302856445,95.0648125,0.0047571777831763,6.99035034179701,2.08648238206076
1981-09-09,0.457525000549812,101.417308807373,94.929673828125,0.00411384156905115,7.98347625732401,2.56353276774814
1981-09-10,0.526738714940722,97.064338684082,94.787755859375,0.00425907084718347,9.37973175048802,2.66834730938948
1981-09-11,0.320587701572013,79.274711608887,94.84369921875,0.0043680559610948,10.288835144043,2.34518080262143
1981-09-12,0.682911268120073,94.479354858399,94.89058984375,0.00525648251641542,12.152864074707,2.85252626172547
1981-09-13,0.921688128401287,91.679656982422,95.1891484375,0.00593500479590148,11.787942504883,2.64911912964865
1981-09-14,0.10169732110264,91.47184753418,94.903779296875,0.00616315111983568,9.76690063476605,2.12238895811276
1981-09-15,0.89391137908778,67.968276977539,94.10941015625,0.00741408066824079,11.154267883301,1.71717000574882
1981-09-16,0.505002902946297,99.547203063965,93.618517578125,0.00606361986137927,10.474557495117,2.50307135620139
1981-09-17,1.07197578523629,57.572380065918,94.101255859375,0.0040829447680153,6.035729980469,1.66000139117884
1981-09-18,1.19800152957619,79.897850036621,94.41741796875,0.00479327002540231,6.97549591064501,2.01052004957263
1981-09-19,1.85152632942856,48.279838562011,94.056951171875,0.00589366932399571,9.47117004394505,1.61105031196386
1981-09-20,0.252574833959938,41.454627990722,93.517486328125,0.00787334842607379,10.126641845703,0.898645724016074
1981-09-21,1.41167375924076,65.464225769043,94.085740234375,0.00435402081348002,6.94779357910204,1.92964628292066
1981-09-22,0.458470021503288,32.01155090332,94.47052734375,0.00460415059933439,4.15161285400404,0.740524836361616
1981-09-23,0.831868607820757,69.30562210083,94.358306640625,0.00400407850975171,4.880364990234,1.67623260188406
1981-09-24,0.729922004322121,37.743598937989,94.30931640625,0.00512454216368496,5.33408508300801,0.865097360093773
1981-09-25,1.07713293743115,6.81016540527298,93.635244140625,0.00476455962052569,3.40615234375002,0.2459591368506
1981-09-26,2.64142020415592,47.718566894531,94.820970703125,0.00176903087412938,-3.27432098388698,1.42752370103341
1981-09-27,1.02743931598349,48.8467521667481,94.894849609375,0.00179550374741666,-3.07804718017599,1.15714303401007
1981-09-28,0.641574655945343,47.647838592529,94.4861875,0.00331287301378325,2.55519256591805,1.19015953018453
1981-09-29,1.48572605307533,39.856010437012,94.267912109375,0.00382377806818113,3.86055145263703,1.20754529899836
1981-09-30,1.18668123398779,49.754074096679,94.076861328125,0.0042392491013743,4.11235961914105,1.22408625590686
1981-10-01,0.772315348824692,17.579246520996,94.5254296875,0.00462536001577973,4.41635284423802,0.548933125805903
1981-10-02,0.601732078362662,42.60916519165,94.75786328125,0.00418072903994471,5.71016845703105,1.22119895871189
1981-10-03,1.20911341762917,39.344711303711,93.84956640625,0.00465649913530797,6.48301086425801,1.2519326266038
1981-10-04,1.11049614574411,12.879570007324,93.36510546875,0.00493831455241889,4.06509552002001,0.377242349560728
1981-10-05,1.52560874967989,41.419914245606,93.91240234375,0.00363903673132882,2.27267608642603,1.08749036157
1981-10-06,1.50364782219088,44.388816833496,94.581189453125,0.00311822001822293,1.24280700683602,1.18022065162865
1981-10-07,0.925179251237468,23.4284019470221,94.631115234375,0.00251861911965534,-1.75002136230495,0.676748192862525
1981-10-08,0.819605373549923,26.4338073730471,94.09491015625,0.00289654947118834,0.356332397461017,0.790225666680942
1981-10-09,0.70772428383027,24.031921386719,93.560951171875,0.00370851834304631,3.29049835205103,0.798403170435932
1981-10-10,0.943025799289912,27.302284240723,93.602875,0.00405569170834497,3.83764801025404,0.845908203198619
1981-10-11,1.01568535457111,34.627662658692,93.996203125,0.00387427915120497,2.61582336425801,0.878892093210399
1981-10-12,2.22979345096477,2.97268676757795,94.563958984375,0.00151770422235131,-8.207228088379,0.418069047114413
1981-10-13,1.52571382250767,-8.322471618652,94.81731640625,0.00139184022555128,-8.47894134521499,0.278290615735357
1981-10-14,1.0765279381687,-3.26836013794002,94.3142578125,0.00178538935142569,-6.011953735352,0.286095387002987
1981-10-15,0.678736759775106,3.08224105834898,93.9858515625,0.00256516679655761,-2.31066741943397,0.316069382232119
